Rk_per,Player,Age_per,Team,Pos_per,G_per,GS_per,MP_per,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_per,Rk_adv,Age_adv,Pos_adv,G_adv,GS_adv,MP_adv,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_adv
168.0,Spencer Dinwiddie,30.0,BRK,PG,48.0,48.0,30.7,4.1,10.4,0.391,1.9,5.8,0.32,2.2,4.6,0.48,0.48,2.6,3.3,0.781,0.5,2.8,3.3,6.0,0.8,0.2,1.3,1.8,12.6,,74.0,30.0,PG,48.0,48.0,1474.0,13.5,0.53,0.557,0.321,1.9,10.1,5.9,27.5,1.3,0.6,9.8,18.6,2.0,0.9,2.9,0.095,-0.5,-0.8,-1.3,0.3,
168.0,Spencer Dinwiddie,30.0,LAL,PG,28.0,4.0,24.2,2.0,5.0,0.397,1.3,3.2,0.389,0.8,1.8,0.412,0.521,1.6,1.8,0.88,0.1,1.5,1.7,2.4,0.5,0.5,1.0,1.9,6.8,,74.0,30.0,PG,28.0,4.0,678.0,8.0,0.586,0.638,0.355,0.7,6.7,3.9,12.2,0.9,1.7,15.1,12.2,0.3,0.4,0.7,0.052,-3.2,-0.1,-3.2,-0.2,
169.0,Jaden McDaniels,23.0,MIN,SF,72.0,71.0,29.2,4.3,8.7,0.489,1.2,3.5,0.337,3.1,5.2,0.592,0.557,0.8,1.1,0.722,0.8,2.3,3.1,1.4,0.9,0.6,1.2,3.0,10.5,DEF2,83.0,23.0,SF,72.0,71.0,2105.0,9.4,0.571,0.406,0.126,3.2,8.7,6.0,6.8,1.5,1.8,11.6,15.7,0.3,3.1,3.4,0.077,-3.3,0.7,-2.6,-0.3,DEF2
170.0,Alec Burks,32.0,2TM,SG,66.0,1.0,18.4,3.2,8.6,0.369,1.9,5.0,0.376,1.3,3.6,0.36,0.478,2.2,2.5,0.868,0.4,1.9,2.3,1.3,0.4,0.2,0.7,1.1,10.4,,227.0,32.0,SG,66.0,1.0,1212.0,12.9,0.536,0.58,0.293,2.2,11.8,6.9,10.7,1.1,0.9,7.0,24.4,0.7,0.7,1.4,0.054,-0.3,-2.0,-2.3,-0.1,
170.0,Alec Burks,32.0,DET,SG,43.0,0.0,21.0,3.7,9.4,0.394,2.3,5.7,0.401,1.4,3.7,0.384,0.516,2.8,3.1,0.903,0.4,2.2,2.6,1.6,0.5,0.3,0.7,1.5,12.6,,227.0,32.0,SG,43.0,0.0,901.0,15.1,0.581,0.608,0.33,1.9,11.8,6.8,11.2,1.1,1.0,6.4,23.5,1.3,0.4,1.7,0.092,1.3,-1.7,-0.4,0.4,
170.0,Alec Burks,32.0,NYK,SG,23.0,1.0,13.5,2.2,7.1,0.307,1.1,3.6,0.301,1.1,3.5,0.313,0.383,1.0,1.4,0.727,0.3,1.4,1.7,0.9,0.3,0.0,0.7,0.5,6.5,,227.0,32.0,SG,23.0,1.0,311.0,6.5,0.42,0.509,0.202,2.9,11.6,7.2,9.2,1.1,0.3,8.3,26.9,-0.6,0.3,-0.4,-0.055,-4.9,-3.0,-7.8,-0.5,
171.0,Dalano Banton,24.0,2TM,PG,54.0,9.0,19.4,3.7,9.3,0.404,1.1,3.7,0.296,2.6,5.6,0.475,0.463,1.7,2.2,0.783,0.8,2.5,3.3,2.4,0.6,0.4,1.4,1.2,10.3,,255.0,24.0,PG,54.0,9.0,1047.0,13.3,0.504,0.398,0.24,4.2,15.2,9.5,19.4,1.6,1.7,12.2,25.7,-0.4,0.9,0.5,0.024,-0.7,-0.6,-1.3,0.2,
171.0,Dalano Banton,24.0,BOS,PG,24.0,1.0,7.1,0.8,2.1,0.373,0.1,0.7,0.125,0.7,1.5,0.486,0.392,0.7,0.8,0.8,0.5,1.0,1.5,0.8,0.2,0.1,0.4,0.8,2.3,,255.0,24.0,PG,24.0,1.0,171.0,9.9,0.468,0.314,0.392,7.9,13.9,11.0,13.9,1.4,1.5,14.3,17.8,0.0,0.2,0.2,0.063,-4.7,0.6,-4.1,-0.1,
171.0,Dalano Banton,24.0,POR,PG,30.0,8.0,29.2,6.1,15.0,0.408,1.9,6.1,0.311,4.2,8.9,0.474,0.471,2.6,3.3,0.78,1.0,3.8,4.8,3.6,0.9,0.6,2.2,1.5,16.7,,255.0,24.0,PG,30.0,8.0,876.0,14.0,0.508,0.408,0.223,3.5,15.5,9.1,20.5,1.6,1.8,12.0,27.2,-0.4,0.7,0.3,0.016,0.1,-0.9,-0.8,0.3,
172.0,Grant Williams,25.0,2TM,PF,76.0,43.0,28.0,3.6,8.0,0.456,1.7,4.4,0.375,2.0,3.5,0.558,0.56,1.4,1.8,0.757,1.1,3.1,4.2,2.3,0.6,0.5,1.4,3.0,10.3,,76.0,25.0,PF,76.0,43.0,2130.0,10.6,0.588,0.555,0.231,4.4,12.2,8.3,11.3,1.0,1.6,14.1,15.9,1.3,1.3,2.6,0.059,-1.9,-0.7,-2.6,-0.3,
172.0,Grant Williams,25.0,DAL,PF,47.0,33.0,26.4,2.8,6.7,0.413,1.7,4.5,0.376,1.1,2.3,0.486,0.538,0.9,1.2,0.745,1.0,2.6,3.6,1.7,0.5,0.6,1.1,2.9,8.1,,76.0,25.0,PF,47.0,33.0,1242.0,8.3,0.56,0.662,0.174,4.1,10.8,7.4,8.2,0.9,1.9,13.4,13.6,0.4,1.0,1.3,0.052,-2.7,-0.7,-3.4,-0.4,
172.0,Grant Williams,25.0,CHO,PF,29.0,10.0,30.6,5.0,9.9,0.503,1.6,4.3,0.373,3.4,5.6,0.605,0.585,2.2,2.9,0.765,1.4,3.8,5.1,3.2,0.7,0.4,1.9,3.1,13.9,,76.0,25.0,PF,29.0,10.0,888.0,13.9,0.618,0.438,0.295,4.9,14.2,9.4,15.7,1.1,1.3,14.7,19.0,0.9,0.3,1.3,0.07,-0.8,-0.7,-1.5,0.1,
173.0,Obi Toppin,25.0,IND,PF,82.0,28.0,21.1,4.0,7.1,0.573,1.2,3.1,0.403,2.8,4.0,0.706,0.661,0.9,1.2,0.77,1.0,2.9,3.9,1.6,0.6,0.5,0.8,1.7,10.3,,155.0,25.0,PF,82.0,28.0,1730.0,16.5,0.677,0.437,0.173,5.6,15.4,10.5,9.4,1.3,2.0,10.0,16.8,3.6,1.1,4.8,0.132,1.8,-0.3,1.5,1.5,
174.0,Kevin Huerter,25.0,SAC,SG,64.0,59.0,24.4,3.9,8.8,0.443,1.9,5.3,0.361,2.0,3.4,0.571,0.553,0.6,0.7,0.766,0.6,2.9,3.5,2.6,0.7,0.4,0.8,2.1,10.2,,178.0,25.0,SG,64.0,59.0,1562.0,12.4,0.564,0.609,0.084,2.7,13.6,8.0,14.4,1.4,1.3,8.4,17.3,1.5,1.4,2.9,0.089,-0.5,-0.4,-0.8,0.5,
175.0,Reggie Jackson,33.0,DEN,PG,82.0,23.0,22.2,4.0,9.2,0.431,1.2,3.5,0.359,2.7,5.8,0.475,0.499,1.0,1.2,0.806,0.4,1.5,1.9,3.8,0.5,0.2,1.3,1.8,10.2,,139.0,33.0,PG,82.0,23.0,1817.0,11.7,0.521,0.376,0.13,2.1,7.2,4.7,23.0,1.2,0.6,11.7,21.7,0.6,1.5,2.1,0.056,-1.8,-1.5,-3.2,-0.6,
176.0,T.J. McConnell,31.0,IND,PG,71.0,4.0,18.2,4.6,8.4,0.556,0.3,0.6,0.409,4.4,7.7,0.568,0.572,0.7,0.9,0.79,0.5,2.2,2.7,5.5,1.0,0.1,1.5,1.1,10.2,6MOY-7,216.0,31.0,PG,71.0,4.0,1291.0,20.9,0.586,0.074,0.105,3.2,13.6,8.4,41.8,2.6,0.5,14.8,23.7,2.8,1.1,3.9,0.143,2.9,0.1,3.0,1.6,6MOY-7
177.0,Onyeka Okongwu,23.0,ATL,C,55.0,8.0,25.5,4.1,6.6,0.611,0.4,1.3,0.333,3.6,5.4,0.676,0.642,1.7,2.1,0.793,2.6,4.2,6.8,1.3,0.5,1.1,0.8,2.9,10.2,,202.0,23.0,C,55.0,8.0,1405.0,16.9,0.674,0.189,0.318,10.8,18.6,14.6,7.2,0.9,3.8,9.8,13.7,3.5,1.0,4.5,0.153,0.0,-0.5,-0.4,0.5,
178.0,Kentavious Caldwell-Pope,30.0,DEN,SG,76.0,76.0,31.6,3.6,7.7,0.46,1.6,4.1,0.406,1.9,3.7,0.52,0.566,1.3,1.5,0.894,0.4,2.0,2.4,2.4,1.3,0.6,1.0,2.0,10.1,,42.0,30.0,SG,76.0,76.0,2402.0,10.7,0.602,0.525,0.193,1.5,6.8,4.2,9.5,2.0,1.5,10.5,12.9,2.2,2.6,4.8,0.096,-2.1,0.7,-1.4,0.4,
179.0,Alex Caruso,29.0,CHI,SG,71.0,57.0,28.7,3.6,7.6,0.468,1.9,4.7,0.408,1.6,2.9,0.563,0.593,1.0,1.4,0.76,0.9,3.0,3.8,3.5,1.7,1.0,1.4,2.5,10.1,"DPOY-10,DEF2",96.0,29.0,SG,71.0,57.0,2040.0,14.5,0.613,0.616,0.177,3.3,11.8,7.5,16.4,2.9,3.5,14.9,14.7,2.3,2.6,4.9,0.115,0.2,2.3,2.5,2.3,"DPOY-10,DEF2"
180.0,Talen Horton-Tucker,23.0,UTA,PG,51.0,11.0,19.8,3.6,9.1,0.396,1.2,3.6,0.33,2.4,5.5,0.438,0.46,1.7,2.1,0.807,0.4,2.0,2.4,3.5,0.9,0.4,1.3,1.8,10.1,,264.0,23.0,PG,51.0,11.0,1009.0,13.4,0.503,0.391,0.234,2.3,10.8,6.6,25.5,2.2,1.7,11.2,24.0,0.3,0.5,0.8,0.039,-0.9,-0.4,-1.2,0.2,
181.0,Tre Jones,24.0,SAS,PG,77.0,48.0,27.8,3.9,7.8,0.505,0.8,2.5,0.335,3.1,5.3,0.584,0.558,1.3,1.5,0.856,0.8,3.0,3.8,6.2,1.0,0.1,1.5,1.2,10.0,,75.0,24.0,PG,77.0,48.0,2138.0,14.7,0.591,0.318,0.197,2.9,11.8,7.3,30.8,1.7,0.3,15.1,15.2,3.4,1.6,4.9,0.111,-0.4,0.1,-0.4,0.9,
182.0,Caleb Martin,28.0,MIA,SF,64.0,23.0,27.4,3.8,8.7,0.431,1.3,3.6,0.349,2.5,5.1,0.489,0.504,1.2,1.5,0.778,1.2,3.2,4.4,2.2,0.7,0.5,1.2,2.0,10.0,,151.0,28.0,SF,64.0,23.0,1756.0,10.8,0.531,0.415,0.177,4.7,13.5,9.1,11.8,1.3,1.6,11.3,17.3,0.2,2.2,2.4,0.066,-2.2,0.2,-2.0,0.0,
183.0,Patrick Williams,22.0,CHI,PF,43.0,30.0,27.3,3.7,8.3,0.443,1.4,3.4,0.399,2.3,4.9,0.474,0.525,1.2,1.5,0.788,1.1,2.8,3.9,1.5,0.9,0.8,1.3,2.0,10.0,,231.0,22.0,PF,43.0,30.0,1174.0,11.0,0.553,0.412,0.184,4.3,11.7,7.9,7.7,1.7,2.9,12.8,16.6,0.1,1.0,1.2,0.048,-2.1,-0.1,-2.3,-0.1,
184.0,Vince Williams Jr.,23.0,MEM,SG,52.0,33.0,27.6,3.3,7.3,0.446,1.5,4.0,0.378,1.7,3.3,0.529,0.55,2.0,2.5,0.8,1.1,4.4,5.6,3.4,0.9,0.7,1.8,2.6,10.0,,197.0,23.0,SG,52.0,33.0,1436.0,12.8,0.597,0.551,0.343,4.3,18.3,11.0,18.0,1.6,2.2,17.4,15.8,1.1,1.7,2.8,0.093,-1.7,1.0,-0.7,0.5,
185.0,Josh Richardson,30.0,MIA,SG,43.0,6.0,25.7,3.6,8.1,0.444,1.5,4.4,0.347,2.0,3.7,0.561,0.539,1.2,1.3,0.944,0.4,2.4,2.8,2.4,0.6,0.3,0.8,1.8,9.9,,243.0,30.0,SG,43.0,6.0,1103.0,11.4,0.573,0.548,0.156,1.8,10.7,6.2,13.9,1.1,1.2,8.9,16.5,0.9,1.2,2.1,0.093,-1.3,0.0,-1.3,0.2,
186.0,Jalen Smith,23.0,IND,C,61.0,14.0,17.2,3.8,6.5,0.592,1.0,2.4,0.424,2.8,4.1,0.689,0.67,1.2,1.7,0.692,1.8,3.7,5.5,1.0,0.3,0.6,0.7,2.0,9.9,,254.0,23.0,C,61.0,14.0,1047.0,20.7,0.682,0.365,0.263,12.1,24.3,18.2,8.0,0.8,2.9,9.1,19.4,3.1,0.9,4.0,0.182,3.2,-0.8,2.4,1.2,
187.0,Gordon Hayward,33.0,2TM,SF,51.0,28.0,24.4,3.7,7.9,0.464,0.7,1.8,0.411,2.9,6.1,0.479,0.51,1.7,2.4,0.742,0.7,2.8,3.5,3.1,0.8,0.3,1.3,1.3,9.8,,222.0,33.0,SF,51.0,28.0,1245.0,12.8,0.548,0.223,0.298,3.4,13.0,8.1,18.3,1.6,1.0,12.6,18.4,0.6,0.9,1.5,0.058,-1.6,-0.5,-2.1,0.0,
187.0,Gordon Hayward,33.0,CHO,SF,25.0,25.0,31.9,5.6,11.9,0.468,0.9,2.4,0.361,4.7,9.4,0.496,0.505,2.5,3.2,0.765,1.0,3.7,4.7,4.6,1.1,0.5,2.0,1.8,14.5,,222.0,33.0,SF,25.0,25.0,798.0,14.2,0.544,0.205,0.273,3.4,13.4,8.2,22.1,1.7,1.4,13.3,21.2,0.3,0.4,0.7,0.041,-1.2,-0.6,-1.8,0.0,
187.0,Gordon Hayward,33.0,OKC,SF,26.0,3.0,17.2,1.8,4.1,0.453,0.6,1.1,0.517,1.3,3.0,0.429,0.524,1.0,1.5,0.692,0.5,2.0,2.5,1.6,0.5,0.0,0.6,0.8,5.3,,222.0,33.0,SF,26.0,3.0,447.0,10.3,0.56,0.274,0.368,3.4,12.2,8.0,11.5,1.3,0.2,10.9,13.4,0.4,0.5,0.8,0.088,-2.4,-0.2,-2.6,-0.1,
188.0,Kelly Olynyk,32.0,2TM,C,78.0,27.0,22.6,3.5,6.4,0.555,0.8,2.0,0.387,2.8,4.4,0.632,0.616,1.9,2.3,0.833,1.4,3.9,5.3,4.4,0.9,0.4,1.9,2.9,9.8,,150.0,32.0,C,78.0,27.0,1759.0,17.4,0.661,0.312,0.362,6.7,19.0,12.9,27.6,2.0,1.5,20.9,17.5,3.5,1.4,4.9,0.133,0.7,1.1,1.8,1.7,
188.0,Kelly Olynyk,32.0,UTA,C,50.0,8.0,20.4,2.9,5.2,0.562,0.7,1.7,0.429,2.2,3.5,0.626,0.632,1.6,1.9,0.842,1.3,3.8,5.1,4.4,0.7,0.2,1.6,2.6,8.1,,150.0,32.0,C,50.0,8.0,1019.0,17.3,0.677,0.326,0.368,6.9,20.5,13.7,29.6,1.8,1.1,21.3,15.6,2.5,0.7,3.1,0.148,1.3,1.3,2.6,1.2,
188.0,Kelly Olynyk,32.0,TOR,C,28.0,19.0,26.4,4.7,8.5,0.548,0.9,2.5,0.338,3.8,6.0,0.637,0.598,2.5,3.0,0.824,1.6,4.0,5.6,4.6,1.3,0.6,2.5,3.5,12.7,,150.0,32.0,C,28.0,19.0,740.0,17.4,0.644,0.297,0.356,6.6,17.0,11.7,24.8,2.4,2.1,20.4,20.0,1.0,0.7,1.7,0.113,0.0,0.7,0.7,0.5,
189.0,Tari Eason,22.0,HOU,PF,22.0,0.0,21.8,4.0,8.6,0.466,0.8,2.3,0.36,3.2,6.3,0.504,0.513,1.0,1.5,0.636,2.1,4.9,7.0,1.2,1.4,0.9,0.9,2.3,9.8,,364.0,22.0,PF,22.0,0.0,480.0,17.1,0.528,0.265,0.175,10.2,24.2,17.1,8.3,3.1,3.6,8.9,19.8,0.3,1.0,1.3,0.125,-0.4,2.0,1.6,0.4,
190.0,Nick Richards,26.0,CHO,C,67.0,51.0,26.3,3.9,5.6,0.691,0.0,0.0,0.0,3.9,5.6,0.693,0.691,2.0,2.7,0.737,2.6,5.5,8.0,0.8,0.4,1.1,1.1,2.6,9.7,,149.0,26.0,C,67.0,51.0,1759.0,16.7,0.717,0.003,0.476,10.7,24.2,17.2,4.5,0.7,3.9,13.8,13.3,3.8,1.3,5.1,0.14,-1.6,-0.7,-2.3,-0.1,
191.0,Lonnie Walker IV,25.0,BRK,SG,58.0,0.0,17.4,3.6,8.5,0.423,1.8,4.7,0.384,1.8,3.8,0.471,0.528,0.8,1.0,0.763,0.2,2.0,2.2,1.3,0.6,0.3,0.9,1.2,9.7,,263.0,25.0,SG,58.0,0.0,1011.0,13.1,0.545,0.551,0.12,1.4,12.7,6.9,11.5,1.6,1.8,9.0,24.4,-0.1,0.9,0.8,0.038,-0.4,-1.0,-1.4,0.2,
192.0,Payton Pritchard,26.0,BOS,PG,82.0,5.0,22.3,3.6,7.7,0.468,1.8,4.7,0.385,1.8,3.1,0.593,0.583,0.6,0.7,0.821,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,9.6,,137.0,26.0,PG,82.0,5.0,1825.0,15.3,0.597,0.602,0.088,4.3,11.1,7.8,20.7,1.1,0.3,8.5,17.2,4.2,1.9,6.1,0.16,1.3,-0.2,1.0,1.4,
193.0,Amen Thompson,21.0,HOU,SF,62.0,23.0,22.4,3.9,7.2,0.536,0.1,0.9,0.138,3.7,6.3,0.595,0.545,1.7,2.5,0.684,2.4,4.2,6.6,2.6,1.3,0.6,1.5,2.3,9.5,,203.0,21.0,SF,62.0,23.0,1388.0,18.2,0.576,0.13,0.348,11.3,20.4,15.8,17.0,2.7,2.5,14.9,18.5,1.9,2.4,4.3,0.149,-0.1,1.9,1.8,1.3,
194.0,Josh Hart,28.0,NYK,SF,81.0,42.0,33.4,3.6,8.4,0.434,1.0,3.2,0.31,2.7,5.2,0.511,0.493,1.1,1.4,0.791,1.6,6.8,8.3,4.1,0.9,0.3,1.5,2.1,9.4,,11.0,28.0,SF,81.0,42.0,2707.0,11.8,0.522,0.38,0.169,5.3,22.8,14.0,16.3,1.4,0.8,13.9,13.5,2.0,3.6,5.7,0.1,-1.3,1.4,0.0,1.4,
195.0,Georges Niang,30.0,CLE,PF,82.0,10.0,22.3,3.5,7.7,0.449,1.8,4.8,0.376,1.6,2.9,0.572,0.567,0.6,0.7,0.85,0.3,3.1,3.4,1.2,0.4,0.2,0.9,2.3,9.4,,134.0,30.0,PF,82.0,10.0,1831.0,9.9,0.583,0.627,0.095,1.4,15.5,8.5,7.5,0.8,0.9,9.9,17.6,0.5,2.0,2.4,0.064,-2.5,-0.4,-2.9,-0.4,
196.0,Isaac Okoro,23.0,CLE,SF,69.0,42.0,27.3,3.4,7.0,0.49,1.2,3.1,0.391,2.2,3.8,0.57,0.577,1.3,2.0,0.679,1.0,2.0,3.0,1.9,0.8,0.5,0.8,2.0,9.4,,127.0,23.0,SF,69.0,42.0,1887.0,11.4,0.599,0.448,0.285,4.0,8.2,6.1,9.5,1.5,1.6,9.1,13.9,2.1,2.0,4.2,0.106,-1.8,0.7,-1.1,0.4,
197.0,Tre Mann,22.0,2TM,PG,41.0,28.0,24.1,3.5,7.7,0.459,1.1,3.1,0.373,2.4,4.6,0.516,0.533,1.1,1.4,0.763,0.5,3.1,3.6,4.0,1.2,0.1,1.6,1.2,9.3,,270.0,22.0,PG,41.0,28.0,987.0,13.7,0.559,0.399,0.187,2.2,15.0,8.5,24.1,2.5,0.3,16.0,18.2,0.4,0.8,1.2,0.058,-1.7,0.4,-1.3,0.2,
197.0,Tre Mann,22.0,OKC,PG,13.0,0.0,9.2,1.5,3.1,0.5,0.6,1.5,0.421,0.9,1.6,0.571,0.6,0.1,0.1,1.0,0.3,1.5,1.8,1.5,0.2,0.0,0.7,0.2,3.8,,270.0,22.0,PG,13.0,0.0,119.0,14.2,0.606,0.475,0.025,3.9,18.0,11.2,22.3,1.2,0.0,18.2,18.0,0.1,0.1,0.3,0.102,0.4,-0.2,0.1,0.1,
197.0,Tre Mann,22.0,CHO,PG,28.0,28.0,31.0,4.5,9.9,0.453,1.4,3.8,0.364,3.1,6.0,0.509,0.524,1.6,2.1,0.759,0.6,3.9,4.5,5.2,1.7,0.1,2.0,1.6,11.9,,270.0,22.0,PG,28.0,28.0,868.0,13.7,0.552,0.388,0.21,2.0,14.6,8.1,24.3,2.7,0.3,15.7,18.2,0.3,0.6,0.9,0.052,-2.0,0.5,-1.5,0.1,
198.0,Malaki Branham,20.0,SAS,PG,75.0,29.0,21.3,3.6,8.4,0.432,1.2,3.6,0.347,2.4,4.8,0.494,0.506,0.7,0.8,0.873,0.4,1.6,2.0,2.1,0.4,0.1,1.2,1.3,9.2,,174.0,20.0,PG,75.0,29.0,1594.0,8.7,0.526,0.427,0.1,1.9,8.2,5.0,14.0,0.8,0.4,12.2,19.8,-0.9,0.6,-0.3,-0.008,-3.4,-2.2,-5.6,-1.5,
199.0,Andrew Nembhard,24.0,IND,PG,68.0,47.0,25.0,3.8,7.7,0.498,0.9,2.5,0.357,2.9,5.2,0.567,0.557,0.7,0.8,0.804,0.5,1.5,2.1,4.1,0.9,0.1,1.5,2.1,9.2,,159.0,24.0,PG,68.0,47.0,1697.0,11.3,0.573,0.328,0.107,2.4,7.0,4.7,20.0,1.8,0.3,15.6,16.0,1.3,0.7,2.0,0.057,-1.6,-0.5,-2.2,-0.1,
200.0,Chris Paul,38.0,GSW,PG,58.0,18.0,26.4,3.6,8.1,0.441,1.3,3.6,0.371,2.2,4.4,0.498,0.525,0.7,0.9,0.827,0.3,3.6,3.9,6.8,1.2,0.1,1.3,1.9,9.2,,181.0,38.0,PG,58.0,18.0,1531.0,14.7,0.544,0.45,0.111,1.3,14.4,7.9,33.4,2.2,0.4,13.4,15.6,2.6,1.7,4.3,0.136,-0.2,1.2,1.0,1.2,
201.0,Brandin Podziemski,20.0,GSW,SG,74.0,28.0,26.6,3.7,8.1,0.454,1.2,3.2,0.385,2.4,4.9,0.499,0.529,0.7,1.1,0.633,1.6,4.2,5.8,3.7,0.8,0.2,1.2,1.6,9.2,ROY-5,109.0,20.0,SG,74.0,28.0,1968.0,13.0,0.54,0.392,0.132,6.6,16.7,11.7,18.1,1.5,0.6,12.2,15.4,2.1,2.0,4.1,0.1,-0.5,0.4,-0.1,0.9,ROY-5
202.0,Duop Reath,27.0,POR,C,68.0,20.0,17.9,3.4,7.3,0.461,1.3,3.6,0.359,2.1,3.7,0.559,0.549,1.0,1.4,0.742,1.4,2.3,3.7,1.0,0.5,0.6,0.8,2.4,9.1,,226.0,27.0,C,68.0,20.0,1214.0,15.1,0.571,0.491,0.186,8.1,15.4,11.5,8.9,1.3,2.8,8.8,20.7,1.4,1.0,2.4,0.095,-0.2,-0.7,-0.9,0.3,
203.0,Sam Hauser,26.0,BOS,SF,79.0,13.0,22.0,3.2,7.1,0.446,2.5,5.9,0.424,0.7,1.2,0.559,0.623,0.2,0.2,0.895,0.6,2.9,3.5,1.0,0.5,0.3,0.4,1.3,9.0,,152.0,26.0,SF,79.0,13.0,1741.0,13.0,0.629,0.833,0.034,2.9,13.7,8.6,6.2,1.1,1.3,5.3,15.0,2.7,2.1,4.9,0.134,1.2,0.0,1.2,1.4,
204.0,Taurean Prince,29.0,LAL,PF,78.0,49.0,27.0,3.2,7.3,0.442,1.8,4.6,0.396,1.4,2.8,0.519,0.566,0.6,0.9,0.735,0.3,2.7,2.9,1.5,0.7,0.4,0.9,1.9,8.9,,81.0,29.0,PF,78.0,49.0,2108.0,8.8,0.579,0.622,0.119,1.2,10.5,6.1,7.2,1.3,1.4,10.8,13.8,0.3,1.7,1.9,0.043,-2.6,-0.2,-2.8,-0.4,
205.0,Jabari Walker,21.0,POR,SF,72.0,23.0,23.6,3.3,7.1,0.46,0.6,1.9,0.295,2.7,5.1,0.522,0.5,1.8,2.4,0.754,2.1,5.0,7.1,1.0,0.6,0.3,0.9,2.4,8.9,,158.0,21.0,SF,72.0,23.0,1700.0,13.0,0.546,0.273,0.336,9.4,25.0,16.7,6.2,1.2,1.2,10.2,16.3,1.4,1.6,2.9,0.083,-2.4,-0.9,-3.3,-0.6,
206.0,Dereck Lively II,19.0,DAL,C,55.0,42.0,23.5,4.0,5.4,0.747,0.0,0.0,0.0,4.0,5.3,0.752,0.747,0.7,1.5,0.506,2.5,4.4,6.9,1.1,0.7,1.4,0.9,2.6,8.8,ROY-6,215.0,19.0,C,55.0,42.0,1294.0,18.1,0.728,0.007,0.274,11.4,20.4,16.0,6.4,1.3,5.2,13.1,12.6,3.1,1.8,4.9,0.183,-0.3,0.8,0.5,0.8,ROY-6
207.0,Kevin Love,35.0,MIA,PF,55.0,5.0,16.8,2.9,6.5,0.44,1.5,4.4,0.344,1.3,2.1,0.643,0.557,1.5,2.0,0.787,1.1,5.1,6.1,2.1,0.3,0.2,0.9,1.8,8.8,,278.0,35.0,PF,55.0,5.0,924.0,18.5,0.597,0.68,0.301,7.2,34.5,20.7,19.0,1.0,1.1,10.6,21.9,1.7,1.6,3.3,0.17,2.7,1.0,3.6,1.3,
208.0,Terance Mann,27.0,LAC,SG,75.0,71.0,25.0,3.4,6.6,0.515,0.9,2.7,0.348,2.4,3.9,0.633,0.587,1.1,1.3,0.832,1.2,2.2,3.4,1.6,0.6,0.2,0.6,1.9,8.8,,129.0,27.0,SG,75.0,71.0,1873.0,12.0,0.615,0.414,0.193,5.4,9.7,7.7,8.5,1.1,0.7,8.2,13.6,3.0,1.2,4.2,0.106,-0.8,-0.7,-1.5,0.2,
209.0,Ausar Thompson,21.0,DET,SF,63.0,38.0,25.1,3.7,7.6,0.483,0.3,1.8,0.186,3.3,5.8,0.575,0.505,1.1,1.9,0.597,2.0,4.3,6.4,1.9,1.1,0.9,1.3,2.8,8.8,,176.0,21.0,SF,63.0,38.0,1583.0,12.8,0.522,0.235,0.248,8.9,19.6,14.2,10.8,2.1,3.2,13.6,16.6,0.1,1.7,1.8,0.053,-2.8,0.6,-2.2,-0.1,
210.0,Draymond Green,33.0,GSW,PF,55.0,52.0,27.1,3.4,6.8,0.497,0.9,2.3,0.395,2.4,4.4,0.551,0.566,1.0,1.3,0.73,1.4,5.9,7.2,6.0,1.0,0.9,2.5,3.0,8.6,,187.0,33.0,PF,55.0,52.0,1490.0,14.5,0.587,0.347,0.199,5.6,23.0,14.4,28.6,1.8,2.9,25.0,15.3,1.4,2.2,3.6,0.116,-0.6,3.0,2.4,1.6,
211.0,Al Horford,37.0,BOS,C,65.0,33.0,26.8,3.3,6.4,0.511,1.7,4.0,0.419,1.6,2.5,0.658,0.64,0.4,0.5,0.867,1.3,5.1,6.4,2.6,0.6,1.0,0.7,1.4,8.6,,153.0,37.0,C,65.0,33.0,1740.0,15.0,0.65,0.616,0.072,5.3,19.7,12.8,12.3,1.1,3.1,10.0,12.0,3.5,2.7,6.2,0.172,1.7,2.0,3.6,2.5,
212.0,Derrick Jones Jr.,26.0,DAL,SF,76.0,66.0,23.5,3.1,6.5,0.483,1.1,3.1,0.343,2.1,3.4,0.613,0.566,1.3,1.8,0.713,1.1,2.2,3.3,1.0,0.7,0.7,0.9,1.6,8.6,,144.0,26.0,SF,76.0,66.0,1783.0,11.7,0.592,0.483,0.275,5.0,10.3,7.7,5.5,1.4,2.5,10.5,14.9,1.5,1.6,3.1,0.083,-1.3,-0.3,-1.5,0.2,
213.0,Gradey Dick,20.0,TOR,SG,60.0,17.0,21.1,3.2,7.4,0.425,1.5,4.0,0.365,1.7,3.4,0.495,0.524,0.7,0.9,0.863,0.5,1.8,2.2,1.1,0.6,0.0,0.8,1.5,8.5,,219.0,20.0,SG,60.0,17.0,1268.0,8.9,0.546,0.542,0.115,2.3,9.3,5.7,7.4,1.3,0.1,9.7,17.4,-0.1,0.4,0.3,0.01,-3.2,-2.2,-5.4,-1.1,
